After minimisation    1283.73  1127     1.139

  Partial chi2s 
Dataset    1    402.09( +3.23)   377  HERA1+2 NCep 920                                
Dataset    2     70.30( -1.00)    70  HERA1+2 NCep 820                                
Dataset    3    218.11( -1.81)   254  HERA1+2 NCep 575                                
Dataset    4    221.51( -3.33)   204  HERA1+2 NCep 460                                
Dataset    5    218.18( -1.00)   159  HERA1+2 NCem                                    
Dataset    6     37.59( +0.84)    39  HERA1+2 CCep                                    
Dataset    7     49.45( -2.97)    42  HERA1+2 CCem                                    

 Correlated Chi2    72.563709077620771     
 Log penalty Chi2   -6.0507300041289547     
 Systematic shifts          169
  
                                Name          Shift   +/-    Error          Type
  150  sysHZComb1150                         -0.8178   +/-   0.7884        :N:M:D
  151  sysHZComb1151                          0.2303   +/-   0.9630        :N:M:D
  152  sysHZComb1152                          0.4176   +/-   0.7357        :N:M:D
  153  sysHZComb1153                         -1.1210   +/-   0.8357        :N:M:D
  154  sysHZComb1154                          0.5580   +/-   0.8136        :N:M:D
  155  sysHZComb1155                          0.5390   +/-   0.8176        :N:M:D
  156  sysHZComb1156                         -0.0203   +/-   0.9163        :N:M:D
  157  sysHZComb1157                          1.1546   +/-   0.7239        :N:M:D
  158  sysHZComb1158                          0.0775   +/-   0.7987        :N:M:D
  159  sysHZComb1159                         -0.0224   +/-   1.0000        :N:M:D
  160  sysHZComb1160                         -0.0499   +/-   0.8823        :N:M:D
  161  sysHZComb1161                          0.6891   +/-   0.8428        :N:M:D
  162  sysHZComb1162                          0.6930   +/-   0.8886        :N:M:D
  163  proc_nrl                              -0.0982   +/-   0.3884        :N:M:D
  164  proc_tb21                             -1.8019   +/-   0.6720        :N:M:D
  165  proc_tb22                             -1.2299   +/-   0.3075        :N:M:D
  166  proc_tb23                             -0.0259   +/-   0.4346        :N:M:D
  167  proc_tb24                             -0.7369   +/-   0.4101        :N:M:D
  168  proc_gp                                0.4909   +/-   0.4558        :N:M:D
  169  proc_had                               0.3963   +/-   0.5391        :N:M:D
