           1
     8090469
 BELLE2020                                                                       
Plot1@Experiment:BELLE20@ExtraLabel:e^{+}e^{-} #rightarrow  #gamma/Z #rightarrow #pi^{#pm}X @XTitle: Z @YTitle:  d#sigma/dz @Title:Q^{2} = 111.9364 @Ylog @Ymin:0.01 @Ymax:120
 x           Q2          cosTheta       data      +- uncor     +- tot     th orig         th mod   therr+         therr-     pull    iset       iplot
 0.61250E+00 0.11194E+03 -.56658E+00 0.15792E+00 0.65611E-02 0.65611E-02 0.15792E+00 0.15792E+00 0.00000E+00 0.00000E+00 -.29372E-03      8090469   1/0.61250E+00
 0.61250E+00 0.11194E+03 -.24946E+00 0.12833E+00 0.59145E-02 0.59145E-02 0.12833E+00 0.12833E+00 0.00000E+00 0.00000E+00 -.23496E-03      8090469   1/0.61250E+00
 0.61250E+00 0.11194E+03 0.13993E+00 0.12346E+00 0.58009E-02 0.58010E-02 0.12345E+00 0.12345E+00 0.00000E+00 0.00000E+00 0.93405E-03      8090469   1/0.61250E+00
 0.61250E+00 0.11194E+03 0.62950E+00 0.16653E+00 0.67374E-02 0.67375E-02 0.16653E+00 0.16653E+00 0.00000E+00 0.00000E+00 0.40949E-03      8090469   1/0.61250E+00
 0.63750E+00 0.11194E+03 -.82983E+00 0.16625E+00 0.59786E-02 0.59786E-02 0.16625E+00 0.16625E+00 0.00000E+00 0.00000E+00 0.27102E-03      8090469   1/0.63750E+00
 0.63750E+00 0.11194E+03 -.56658E+00 0.13123E+00 0.53118E-02 0.53118E-02 0.13123E+00 0.13123E+00 0.00000E+00 0.00000E+00 -.19918E-03      8090469   1/0.63750E+00
 0.63750E+00 0.11194E+03 -.24946E+00 0.10658E+00 0.47870E-02 0.47870E-02 0.10658E+00 0.10658E+00 0.00000E+00 0.00000E+00 0.13179E-04      8090469   1/0.63750E+00
 0.63750E+00 0.11194E+03 0.13993E+00 0.10252E+00 0.46947E-02 0.46948E-02 0.10252E+00 0.10252E+00 0.00000E+00 0.00000E+00 0.59796E-03      8090469   1/0.63750E+00
 0.63750E+00 0.11194E+03 0.62950E+00 0.13840E+00 0.54550E-02 0.54550E-02 0.13840E+00 0.13840E+00 0.00000E+00 0.00000E+00 0.13702E-04      8090469   1/0.63750E+00
 0.66250E+00 0.11194E+03 -.82983E+00 0.13816E+00 0.50237E-02 0.50237E-02 0.13816E+00 0.13816E+00 0.00000E+00 0.00000E+00 0.13632E-03      8090469   1/0.66250E+00
 0.66250E+00 0.11194E+03 -.56658E+00 0.10900E+00 0.44621E-02 0.44621E-02 0.10900E+00 0.10900E+00 0.00000E+00 0.00000E+00 0.45900E-03      8090469   1/0.66250E+00
