After minimisation    1356.63  1131     1.199

  Partial chi2s 
Dataset    1    438.90( +8.39)   377  HERA1+2 NCep 920                                
Dataset    2     67.69( +0.32)    70  HERA1+2 NCep 820                                
Dataset    3    219.19( +1.16)   254  HERA1+2 NCep 575                                
Dataset    4    217.14( -0.84)   204  HERA1+2 NCep 460                                
Dataset    5    222.25( +0.33)   159  HERA1+2 NCem                                    
Dataset    6     42.85( +1.28)    39  HERA1+2 CCep                                    
Dataset    7     54.07( -1.88)    42  HERA1+2 CCem                                    

 Correlated Chi2    85.797640287161755     
 Log penalty Chi2    8.7485500973071595     
 Systematic shifts          169
  
                                Name          Shift   +/-    Error          Type
  153  sysHZComb1153                         -1.4841   +/-   0.8351        :N:M:D
  154  sysHZComb1154                         -0.0377   +/-   0.8129        :N:M:D
  155  sysHZComb1155                          1.0703   +/-   0.8168        :N:M:D
  156  sysHZComb1156                         -0.0045   +/-   0.9159        :N:M:D
  157  sysHZComb1157                          1.4481   +/-   0.7238        :N:M:D
  158  sysHZComb1158                          0.0977   +/-   0.7983        :N:M:D
  159  sysHZComb1159                         -0.0319   +/-   1.0000        :N:M:D
  160  sysHZComb1160                         -0.0966   +/-   0.8820        :N:M:D
  161  sysHZComb1161                          0.8395   +/-   0.8424        :N:M:D
  162  sysHZComb1162                          0.7468   +/-   0.8883        :N:M:D
  163  proc_nrl                               0.1621   +/-   0.3879        :N:M:D
  164  proc_tb21                             -2.5935   +/-   0.6715        :N:M:D
  165  proc_tb22                             -1.4968   +/-   0.3068        :N:M:D
  166  proc_tb23                             -0.4200   +/-   0.4340        :N:M:D
  167  proc_tb24                             -0.5983   +/-   0.4097        :N:M:D
  168  proc_gp                                0.0644   +/-   0.4549        :N:M:D
  169  proc_had                               0.6986   +/-   0.5385        :N:M:D
